I20251130 15:41:08.128051 26699 Sta.cc:383] read verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v start
I20251130 15:41:08.128427 26699 VerilogParserRustC.cc:41] load verilog file /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz/ysyx_25030077.netlist.fixed.v
I20251130 15:41:10.752947 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[3] has no load, skip switch power calculation.
I20251130 15:41:10.752954 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[4] has no load, skip switch power calculation.
I20251130 15:41:10.752961 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[5] has no load, skip switch power calculation.
I20251130 15:41:10.752969 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[6] has no load, skip switch power calculation.
I20251130 15:41:10.752974 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[7] has no load, skip switch power calculation.
I20251130 15:41:10.752981 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[8] has no load, skip switch power calculation.
I20251130 15:41:10.753005 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[9] has no load, skip switch power calculation.
I20251130 15:41:10.753016 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[10] has no load, skip switch power calculation.
I20251130 15:41:10.753023 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[11] has no load, skip switch power calculation.
I20251130 15:41:10.753029 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[12] has no load, skip switch power calculation.
I20251130 15:41:10.753037 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[13] has no load, skip switch power calculation.
I20251130 15:41:10.753044 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[14] has no load, skip switch power calculation.
I20251130 15:41:10.753051 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[15] has no load, skip switch power calculation.
I20251130 15:41:10.753059 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[16] has no load, skip switch power calculation.
I20251130 15:41:10.753067 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[17] has no load, skip switch power calculation.
I20251130 15:41:10.753073 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[18] has no load, skip switch power calculation.
I20251130 15:41:10.753082 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[19] has no load, skip switch power calculation.
I20251130 15:41:10.753090 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[20] has no load, skip switch power calculation.
I20251130 15:41:10.753098 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[21] has no load, skip switch power calculation.
I20251130 15:41:10.753106 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[22] has no load, skip switch power calculation.
I20251130 15:41:10.753113 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[23] has no load, skip switch power calculation.
I20251130 15:41:10.753121 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[24] has no load, skip switch power calculation.
I20251130 15:41:10.753130 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[25] has no load, skip switch power calculation.
I20251130 15:41:10.753139 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[26] has no load, skip switch power calculation.
I20251130 15:41:10.753149 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[27] has no load, skip switch power calculation.
I20251130 15:41:10.753156 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[28] has no load, skip switch power calculation.
I20251130 15:41:10.753163 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[29] has no load, skip switch power calculation.
I20251130 15:41:10.753170 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[30] has no load, skip switch power calculation.
I20251130 15:41:10.753180 26699 PwrCalcSwitchPower.cc:99] net io_slave_wdata[31] has no load, skip switch power calculation.
I20251130 15:41:10.753187 26699 PwrCalcSwitchPower.cc:99] net io_slave_wstrb[0] has no load, skip switch power calculation.
I20251130 15:41:10.753196 26699 PwrCalcSwitchPower.cc:99] net io_slave_wstrb[1] has no load, skip switch power calculation.
I20251130 15:41:10.753202 26699 PwrCalcSwitchPower.cc:99] net io_slave_wstrb[2] has no load, skip switch power calculation.
I20251130 15:41:10.753211 26699 PwrCalcSwitchPower.cc:99] net io_slave_wstrb[3] has no load, skip switch power calculation.
I20251130 15:41:10.753224 26699 PwrCalcSwitchPower.cc:106] net io_slave_bid[0] has no driver, skip switch power calculation.
I20251130 15:41:10.753232 26699 PwrCalcSwitchPower.cc:106] net io_slave_bid[1] has no driver, skip switch power calculation.
I20251130 15:41:10.753242 26699 PwrCalcSwitchPower.cc:106] net io_slave_bid[2] has no driver, skip switch power calculation.
I20251130 15:41:10.753249 26699 PwrCalcSwitchPower.cc:106] net io_slave_bid[3] has no driver, skip switch power calculation.
I20251130 15:41:10.753257 26699 PwrCalcSwitchPower.cc:106] net io_slave_bresp[0] has no driver, skip switch power calculation.
I20251130 15:41:10.753266 26699 PwrCalcSwitchPower.cc:106] net io_slave_bresp[1] has no driver, skip switch power calculation.
I20251130 15:41:10.753283 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[0] has no load, skip switch power calculation.
I20251130 15:41:10.753291 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[1] has no load, skip switch power calculation.
I20251130 15:41:10.753298 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[2] has no load, skip switch power calculation.
I20251130 15:41:10.753306 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[3] has no load, skip switch power calculation.
I20251130 15:41:10.753314 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[4] has no load, skip switch power calculation.
I20251130 15:41:10.753322 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[5] has no load, skip switch power calculation.
I20251130 15:41:10.753329 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[6] has no load, skip switch power calculation.
I20251130 15:41:10.753336 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[7] has no load, skip switch power calculation.
I20251130 15:41:10.753346 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[8] has no load, skip switch power calculation.
I20251130 15:41:10.753355 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[9] has no load, skip switch power calculation.
I20251130 15:41:10.753362 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[10] has no load, skip switch power calculation.
I20251130 15:41:10.753371 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[11] has no load, skip switch power calculation.
I20251130 15:41:10.753381 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[12] has no load, skip switch power calculation.
I20251130 15:41:10.753391 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[13] has no load, skip switch power calculation.
I20251130 15:41:10.753399 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[14] has no load, skip switch power calculation.
I20251130 15:41:10.753408 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[15] has no load, skip switch power calculation.
I20251130 15:41:10.753415 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[16] has no load, skip switch power calculation.
I20251130 15:41:10.753423 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[17] has no load, skip switch power calculation.
I20251130 15:41:10.753432 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[18] has no load, skip switch power calculation.
I20251130 15:41:10.753439 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[19] has no load, skip switch power calculation.
I20251130 15:41:10.753448 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[20] has no load, skip switch power calculation.
I20251130 15:41:10.753458 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[21] has no load, skip switch power calculation.
I20251130 15:41:10.753464 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[22] has no load, skip switch power calculation.
I20251130 15:41:10.753472 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[23] has no load, skip switch power calculation.
I20251130 15:41:10.753479 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[24] has no load, skip switch power calculation.
I20251130 15:41:10.753486 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[25] has no load, skip switch power calculation.
I20251130 15:41:10.753494 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[26] has no load, skip switch power calculation.
I20251130 15:41:10.753501 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[27] has no load, skip switch power calculation.
I20251130 15:41:10.753508 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[28] has no load, skip switch power calculation.
I20251130 15:41:10.753516 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[29] has no load, skip switch power calculation.
I20251130 15:41:10.753525 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[30] has no load, skip switch power calculation.
I20251130 15:41:10.753532 26699 PwrCalcSwitchPower.cc:99] net io_slave_araddr[31] has no load, skip switch power calculation.
I20251130 15:41:10.753540 26699 PwrCalcSwitchPower.cc:99] net io_slave_arid[0] has no load, skip switch power calculation.
I20251130 15:41:10.753558 26699 PwrCalcSwitchPower.cc:99] net io_slave_arid[1] has no load, skip switch power calculation.
I20251130 15:41:10.753567 26699 PwrCalcSwitchPower.cc:99] net io_slave_arid[2] has no load, skip switch power calculation.
I20251130 15:41:10.753575 26699 PwrCalcSwitchPower.cc:99] net io_slave_arid[3] has no load, skip switch power calculation.
I20251130 15:41:10.753583 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[0] has no load, skip switch power calculation.
I20251130 15:41:10.753592 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[1] has no load, skip switch power calculation.
I20251130 15:41:10.753604 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[2] has no load, skip switch power calculation.
I20251130 15:41:10.753616 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[3] has no load, skip switch power calculation.
I20251130 15:41:10.753624 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[4] has no load, skip switch power calculation.
I20251130 15:41:10.753633 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[5] has no load, skip switch power calculation.
I20251130 15:41:10.753640 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[6] has no load, skip switch power calculation.
I20251130 15:41:10.753647 26699 PwrCalcSwitchPower.cc:99] net io_slave_arlen[7] has no load, skip switch power calculation.
I20251130 15:41:10.753654 26699 PwrCalcSwitchPower.cc:99] net io_slave_arsize[0] has no load, skip switch power calculation.
I20251130 15:41:10.753662 26699 PwrCalcSwitchPower.cc:99] net io_slave_arsize[1] has no load, skip switch power calculation.
I20251130 15:41:10.753669 26699 PwrCalcSwitchPower.cc:99] net io_slave_arsize[2] has no load, skip switch power calculation.
I20251130 15:41:10.753676 26699 PwrCalcSwitchPower.cc:99] net io_slave_arburst[0] has no load, skip switch power calculation.
I20251130 15:41:10.753684 26699 PwrCalcSwitchPower.cc:99] net io_slave_arburst[1] has no load, skip switch power calculation.
I20251130 15:41:10.753695 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[0] has no driver, skip switch power calculation.
I20251130 15:41:10.753705 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[1] has no driver, skip switch power calculation.
I20251130 15:41:10.753713 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[2] has no driver, skip switch power calculation.
I20251130 15:41:10.753720 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[3] has no driver, skip switch power calculation.
I20251130 15:41:10.753728 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[4] has no driver, skip switch power calculation.
I20251130 15:41:10.753736 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[5] has no driver, skip switch power calculation.
I20251130 15:41:10.753743 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[6] has no driver, skip switch power calculation.
I20251130 15:41:10.753750 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[7] has no driver, skip switch power calculation.
I20251130 15:41:10.753756 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[8] has no driver, skip switch power calculation.
I20251130 15:41:10.753765 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[9] has no driver, skip switch power calculation.
I20251130 15:41:10.753772 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[10] has no driver, skip switch power calculation.
I20251130 15:41:10.753780 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[11] has no driver, skip switch power calculation.
I20251130 15:41:10.753787 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[12] has no driver, skip switch power calculation.
I20251130 15:41:10.753795 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[13] has no driver, skip switch power calculation.
I20251130 15:41:10.753803 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[14] has no driver, skip switch power calculation.
I20251130 15:41:10.753810 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[15] has no driver, skip switch power calculation.
I20251130 15:41:10.753825 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[16] has no driver, skip switch power calculation.
I20251130 15:41:10.753834 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[17] has no driver, skip switch power calculation.
I20251130 15:41:10.753844 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[18] has no driver, skip switch power calculation.
I20251130 15:41:10.753854 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[19] has no driver, skip switch power calculation.
I20251130 15:41:10.753861 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[20] has no driver, skip switch power calculation.
I20251130 15:41:10.753867 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[21] has no driver, skip switch power calculation.
I20251130 15:41:10.753875 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[22] has no driver, skip switch power calculation.
I20251130 15:41:10.753881 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[23] has no driver, skip switch power calculation.
I20251130 15:41:10.753888 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[24] has no driver, skip switch power calculation.
I20251130 15:41:10.753896 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[25] has no driver, skip switch power calculation.
I20251130 15:41:10.753903 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[26] has no driver, skip switch power calculation.
I20251130 15:41:10.753912 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[27] has no driver, skip switch power calculation.
I20251130 15:41:10.753919 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[28] has no driver, skip switch power calculation.
I20251130 15:41:10.753927 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[29] has no driver, skip switch power calculation.
I20251130 15:41:10.753935 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[30] has no driver, skip switch power calculation.
I20251130 15:41:10.753942 26699 PwrCalcSwitchPower.cc:106] net io_slave_rdata[31] has no driver, skip switch power calculation.
I20251130 15:41:10.753949 26699 PwrCalcSwitchPower.cc:106] net io_slave_rid[0] has no driver, skip switch power calculation.
I20251130 15:41:10.753957 26699 PwrCalcSwitchPower.cc:106] net io_slave_rid[1] has no driver, skip switch power calculation.
I20251130 15:41:10.753966 26699 PwrCalcSwitchPower.cc:106] net io_slave_rid[2] has no driver, skip switch power calculation.
I20251130 15:41:10.753974 26699 PwrCalcSwitchPower.cc:106] net io_slave_rid[3] has no driver, skip switch power calculation.
I20251130 15:41:10.753980 26699 PwrCalcSwitchPower.cc:106] net io_slave_rresp[0] has no driver, skip switch power calculation.
I20251130 15:41:10.753988 26699 PwrCalcSwitchPower.cc:106] net io_slave_rresp[1] has no driver, skip switch power calculation.
I20251130 15:41:10.753999 26699 PwrCalcSwitchPower.cc:99] net b_ifu.io_ar_bits_addr[0] has no load, skip switch power calculation.
I20251130 15:41:10.754058 26699 PwrCalcSwitchPower.cc:99] net b_ifu.io_ar_bits_addr[16] has no load, skip switch power calculation.
I20251130 15:41:10.754086 26699 PwrCalcSwitchPower.cc:99] net b_ifu.io_ar_bits_addr[25] has no load, skip switch power calculation.
I20251130 15:41:10.754105 26699 PwrCalcSwitchPower.cc:99] net b_ifu.io_rd_Req_bits_addr[0] has no load, skip switch power calculation.
I20251130 15:41:10.754240 26699 PwrCalcSwitchPower.cc:99] net c_arbiter._canAccept_T[0] has no load, skip switch power calculation.
I20251130 15:41:10.754299 26699 PwrCalcSwitchPower.cc:99] net c_arbiter._state_reg_T_9[0] has no load, skip switch power calculation.
I20251130 15:41:10.754815 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[0] has no load, skip switch power calculation.
I20251130 15:41:10.754856 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[1] has no load, skip switch power calculation.
I20251130 15:41:10.754864 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[2] has no load, skip switch power calculation.
I20251130 15:41:10.754891 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[6] has no load, skip switch power calculation.
I20251130 15:41:10.754971 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[10] has no load, skip switch power calculation.
I20251130 15:41:10.755005 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[14] has no load, skip switch power calculation.
I20251130 15:41:10.755035 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[18] has no load, skip switch power calculation.
I20251130 15:41:10.755060 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[22] has no load, skip switch power calculation.
I20251130 15:41:10.755086 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[26] has no load, skip switch power calculation.
I20251130 15:41:10.755102 26699 PwrCalcSwitchPower.cc:99] net c_arbiter.rdata_reg[28] has no load, skip switch power calculation.
I20251130 15:41:10.755146 26699 PwrCalcSwitchPower.cc:173] calc switch power result 0mw
I20251130 15:41:10.755188 26699 PwrCalcSwitchPower.cc:175] calc switch power end
I20251130 15:41:10.755411 26699 PwrCalcSwitchPower.cc:177] calc switch power memory usage 0MB
I20251130 15:41:10.755429 26699 PwrCalcSwitchPower.cc:179] calc switch power time elapsed 0.014389s
I20251130 15:41:10.776738 26699 Power.cc:275] power calculation end
I20251130 15:41:10.776796 26699 Power.cc:277] power calculation memory usage 0MB
I20251130 15:41:10.776808 26699 Power.cc:279] power calculation time elapsed 0.195296s
I20251130 15:41:10.776832 26699 Power.cc:981] power report start, output dir: /home/meowth/ysyx/ysyx-workbench/yosys/yosys-sta/result/ysyx_25030077-330MHz
I20251130 15:41:10.777042 26699 Power.cc:491] 
+---------------+----------------+--------------+---------------+-------------+-----------+
| Power Group   | Internal Power | Switch Power | Leakage Power | Total Power | (%)       |
+---------------+----------------+--------------+---------------+-------------+-----------+
| combinational | 1.019e-03      | 0.000e+00    | 8.328e-05     | 1.103e-03   | (73.265%) |
| sequential    | 3.918e-04      | 0.000e+00    | 1.059e-05     | 4.024e-04   | (26.735%) |
+---------------+----------------+--------------+---------------+-------------+-----------+
I20251130 15:41:10.777194 26699 Power.cc:543] Total Power   ==  0.00150499 W
I20251130 15:41:10.785773 26699 Power.cc:669] Instance Power Report: 
I20251130 15:41:10.785811 26699 Power.cc:670] 
+-------------------------------------------------+-----------------+----------------+--------------+---------------+-------------+
| Instance Name                                   | Nominal Voltage | Internal Power | Switch Power | Leakage Power | Total Power |
+-------------------------------------------------+-----------------+----------------+--------------+---------------+-------------+
| _2849_                                          | 1.1             | 8.564e-06      | 0.000e+00    | 3.913e-07     | 8.956e-06   |
| _2840_                                          | 1.1             | 8.057e-06      | 0.000e+00    | 3.913e-07     | 8.448e-06   |
| _3679_                                          | 1.1             | 8.323e-06      | 0.000e+00    | 1.016e-07     | 8.425e-06   |
| _2846_                                          | 1.1             | 7.816e-06      | 0.000e+00    | 3.913e-07     | 8.207e-06   |
| _3648_                                          | 1.1             | 6.220e-06      | 0.000e+00    | 1.045e-07     | 6.325e-06   |
| _5385_                                          | 1.1             | 5.997e-06      | 0.000e+00    | 2.935e-07     | 6.290e-06   |
| _5393_                                          | 1.1             | 6.012e-06      | 0.000e+00    | 4.376e-08     | 6.056e-06   |
| _3703_                                          | 1.1             | 5.689e-06      | 0.000e+00    | 1.447e-07     | 5.834e-06   |
| _2856_                                          | 1.1             | 5.456e-06      | 0.000e+00    | 1.271e-07     | 5.583e-06   |
| _3471_                                          | 1.1             | 5.329e-06      | 0.000e+00    | 1.222e-07     | 5.451e-06   |
| _4193_                                          | 1.1             | 3.952e-06      | 0.000e+00    | 1.167e-07     | 4.068e-06   |
| _4408_                                          | 1.1             | 3.551e-06      | 0.000e+00    | 2.029e-07     | 3.754e-06   |
| _4610_                                          | 1.1             | 3.549e-06      | 0.000e+00    | 2.029e-07     | 3.751e-06   |
| _4450_                                          | 1.1             | 3.548e-06      | 0.000e+00    | 2.029e-07     | 3.751e-06   |
| _4651_                                          | 1.1             | 3.355e-06      | 0.000e+00    | 1.394e-07     | 3.494e-06   |
| _5087_                                          | 1.1             | 3.283e-06      | 0.000e+00    | 1.698e-07     | 3.452e-06   |
| _4403_                                          | 1.1             | 3.235e-06      | 0.000e+00    | 8.344e-08     | 3.318e-06   |
| _4972_                                          | 1.1             | 3.150e-06      | 0.000e+00    | 1.651e-07     | 3.315e-06   |
| _3680_                                          | 1.1             | 3.016e-06      | 0.000e+00    | 9.569e-08     | 3.111e-06   |
| _2874_                                          | 1.1             | 3.047e-06      | 0.000e+00    | 5.740e-08     | 3.104e-06   |
| _5394_                                          | 1.1             | 3.035e-06      | 0.000e+00    | 3.927e-08     | 3.074e-06   |
| _2868_                                          | 1.1             | 2.726e-06      | 0.000e+00    | 1.956e-07     | 2.922e-06   |
| _4465_                                          | 1.1             | 2.750e-06      | 0.000e+00    | 8.880e-08     | 2.839e-06   |
| _4333_                                          | 1.1             | 2.744e-06      | 0.000e+00    | 8.880e-08     | 2.833e-06   |
| _3465_                                          | 1.1             | 2.763e-06      | 0.000e+00    | 4.537e-08     | 2.809e-06   |
| _2907_                                          | 1.1             | 2.695e-06      | 0.000e+00    | 1.039e-07     | 2.799e-06   |
| _5200_                                          | 1.1             | 2.692e-06      | 0.000e+00    | 4.458e-08     | 2.737e-06   |
| _4334_                                          | 1.1             | 2.642e-06      | 0.000e+00    | 8.880e-08     | 2.731e-06   |
| _4494_                                          | 1.1             | 2.642e-06      | 0.000e+00    | 8.880e-08     | 2.731e-06   |
| _4596_                                          | 1.1             | 2.648e-06      | 0.000e+00    | 4.326e-08     | 2.691e-06   |
| _5216_                                          | 1.1             | 2.570e-06      | 0.000e+00    | 3.690e-08     | 2.607e-06   |
| _2855_                                          | 1.1             | 2.413e-06      | 0.000e+00    | 7.911e-08     | 2.493e-06   |
| _3676_                                          | 1.1             | 2.385e-06      | 0.000e+00    | 1.073e-07     | 2.492e-06   |
| _4304_                                          | 1.1             | 2.441e-06      | 0.000e+00    | 4.221e-08     | 2.483e-06   |
| _4944_                                          | 1.1             | 2.413e-06      | 0.000e+00    | 4.223e-08     | 2.455e-06   |
| _4495_                                          | 1.1             | 2.378e-06      | 0.000e+00    | 3.891e-08     | 2.417e-06   |
| _5388_                                          | 1.1             | 2.380e-06      | 0.000e+00    | 3.136e-08     | 2.411e-06   |
| _4440_                                          | 1.1             | 2.368e-06      | 0.000e+00    | 4.225e-08     | 2.411e-06   |
| _4865_                                          | 1.1             | 2.351e-06      | 0.000e+00    | 4.226e-08     | 2.393e-06   |
| _4532_                                          | 1.1             | 2.277e-06      | 0.000e+00    | 4.226e-08     | 2.319e-06   |
| _4652_                                          | 1.1             | 2.245e-06      | 0.000e+00    | 4.227e-08     | 2.287e-06   |
| c_arbiter.validReg_gpr_$_SDFF_PP0__Q            | 1.1             | 2.245e-06      | 0.000e+00    | 3.922e-08     | 2.285e-06   |
| _4738_                                          | 1.1             | 2.237e-06      | 0.000e+00    | 4.227e-08     | 2.279e-06   |
| _4689_                                          | 1.1             | 2.233e-06      | 0.000e+00    | 4.227e-08     | 2.276e-06   |
| f_gpr.validReg_$_SDFF_PP1__Q                    | 1.1             | 2.234e-06      | 0.000e+00    | 3.974e-08     | 2.274e-06   |
| _4709_                                          | 1.1             | 2.229e-06      | 0.000e+00    | 4.227e-08     | 2.271e-06   |
| _3690_                                          | 1.1             | 2.141e-06      | 0.000e+00    | 1.171e-07     | 2.258e-06   |
| _4750_                                          | 1.1             | 2.215e-06      | 0.000e+00    | 4.227e-08     | 2.257e-06   |
| _4728_                                          | 1.1             | 2.192e-06      | 0.000e+00    | 4.225e-08     | 2.235e-06   |
| _4046_                                          | 1.1             | 2.172e-06      | 0.000e+00    | 3.418e-08     | 2.206e-06   |
| _4584_                                          | 1.1             | 2.173e-06      | 0.000e+00    | 2.788e-08     | 2.200e-06   |
| _4662_                                          | 1.1             | 2.154e-06      | 0.000e+00    | 4.018e-08     | 2.194e-06   |
| c_arbiter.state_reg_$_SDFF_PP0__Q_1             | 1.1             | 2.141e-06      | 0.000e+00    | 3.902e-08     | 2.180e-06   |
| fanout_buf_4                                    | 1.1             | 1.994e-06      | 0.000e+00    | 1.807e-07     | 2.175e-06   |
| _4963_                                          | 1.1             | 2.086e-06      | 0.000e+00    | 4.201e-08     | 2.128e-06   |
| _4921_                                          | 1.1             | 2.092e-06      | 0.000e+00    | 2.530e-08     | 2.118e-06   |
| c_arbiter.validReg_ar1_$_SDFF_PP0__Q            | 1.1             | 2.071e-06      | 0.000e+00    | 3.888e-08     | 2.110e-06   |
| c_arbiter.validReg_aw1_$_SDFF_PP0__Q            | 1.1             | 2.068e-06      | 0.000e+00    | 3.888e-08     | 2.106e-06   |
| c_arbiter.validReg_w1_$_SDFF_PP0__Q             | 1.1             | 2.068e-06      | 0.000e+00    | 3.888e-08     | 2.106e-06   |
| _4702_                                          | 1.1             | 2.078e-06      | 0.000e+00    | 2.535e-08     | 2.103e-06   |
| _4690_                                          | 1.1             | 2.062e-06      | 0.000e+00    | 4.018e-08     | 2.102e-06   |
| _4774_                                          | 1.1             | 2.057e-06      | 0.000e+00    | 4.227e-08     | 2.099e-06   |
| _4748_                                          | 1.1             | 1.964e-06      | 0.000e+00    | 1.312e-07     | 2.096e-06   |
| _4995_                                          | 1.1             | 2.066e-06      | 0.000e+00    | 2.537e-08     | 2.091e-06   |
| _4880_                                          | 1.1             | 2.058e-06      | 0.000e+00    | 2.537e-08     | 2.084e-06   |
| _4927_                                          | 1.1             | 2.025e-06      | 0.000e+00    | 4.197e-08     | 2.067e-06   |
| _2872_                                          | 1.1             | 1.986e-06      | 0.000e+00    | 7.911e-08     | 2.065e-06   |
| _4678_                                          | 1.1             | 2.034e-06      | 0.000e+00    | 2.874e-08     | 2.062e-06   |
| _4835_                                          | 1.1             | 2.029e-06      | 0.000e+00    | 2.872e-08     | 2.057e-06   |
| c_arbiter.clint_reg_$_SDFF_PP0__Q_37            | 1.1             | 2.015e-06      | 0.000e+00    | 3.956e-08     | 2.055e-06   |
| _4591_                                          | 1.1             | 2.028e-06      | 0.000e+00    | 2.477e-08     | 2.052e-06   |
| c_arbiter.clint_reg_$_SDFF_PP0__Q_41            | 1.1             | 2.012e-06      | 0.000e+00    | 3.956e-08     | 2.051e-06   |
| c_arbiter.clint_reg_$_SDFF_PP0__Q_53            | 1.1             | 2.012e-06      | 0.000e+00    | 3.956e-08     | 2.051e-06   |
| c_arbiter.clint_reg_$_SDFF_PP0__Q_45            | 1.1             | 2.012e-06      | 0.000e+00    | 3.956e-08     | 2.051e-06   |
| c_arbiter.clint_reg_$_SDFF_PP0__Q_49            | 1.1             | 2.012e-06      | 0.000e+00    | 3.956e-08     | 2.051e-06   |
